DispNum3,DispNum4_A,StDay_A,StMon_A,StYear_A,EndDay_A,EndMon_A,EndYear_A,Outcome,Settle,Fatality_A,FatalPre,MaxDur,MinDur,HiAct_A,HostLev_A,Recip,NumA,NumB,Link1,Link2,Link3,Ongo2010,Version_A,DispNum4_B,StAbb,ccode,StDay_B,StMon_B,StYear_B,EndDay_B,EndMon_B,EndYear_B,SideA,RevState,RevType1,RevType2,Fatality_B,FataPre,HiAct_B,HostLev_B,Orig,Version_B,Stalemate
3850,nan,19.0,1,1940,20.0,2,1941,5.0,3.0,0.0,0.0,399,399,17,4,1,2,1,0,0,0.0,0,4.01,nan,GMY,255,19.0,1,1940,20.0,2,1941,1,0,0,nan,0.0,0.0,7,3,1,4.01,1
3850,nan,19.0,1,1940,20.0,2,1941,5.0,3.0,0.0,0.0,399,399,17,4,1,2,1,0,0,0.0,0,4.01,nan,TUR,640,19.0,1,1940,20.0,2,1941,0,1,2,nan,0.0,0.0,17,4,1,4.01,1
3850,nan,19.0,1,1940,20.0,2,1941,5.0,3.0,0.0,0.0,399,399,17,4,1,2,1,0,0,0.0,0,4.01,nan,BUL,355,5.0,10,1940,20.0,2,1941,1,0,0,nan,0.0,0.0,17,4,0,4.01,1
3851,nan,22.0,9,1940,20.0,10,1940,7.0,3.0,0.0,0.0,29,29,15,4,1,1,1,0,0,0.0,0,4.01,nan,TUR,640,22.0,9,1940,20.0,10,1940,0,0,0,nan,0.0,0.0,15,4,1,4.01,0
3851,nan,22.0,9,1940,20.0,10,1940,7.0,3.0,0.0,0.0,29,29,15,4,1,1,1,0,0,0.0,0,4.01,nan,ITA,325,22.0,9,1940,20.0,10,1940,1,0,0,nan,0.0,0.0,15,4,1,4.01,0
3852,nan,14.0,7,1940,14.0,7,1940,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,IRN,630,14.0,7,1940,14.0,7,1940,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3852,nan,14.0,7,1940,14.0,7,1940,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,ITA,325,14.0,7,1940,14.0,7,1940,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3854,nan,19.0,9,1940,19.0,9,1940,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,PAN,95,19.0,9,1940,19.0,9,1940,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3854,nan,19.0,9,1940,19.0,9,1940,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,ITA,325,19.0,9,1940,19.0,9,1940,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3855,nan,14.0,7,1940,27.0,12,1940,5.0,3.0,0.0,0.0,167,167,16,4,0,1,1,0,0,0.0,0,4.01,nan,PAN,95,14.0,7,1940,27.0,12,1940,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3855,nan,14.0,7,1940,27.0,12,1940,5.0,3.0,0.0,0.0,167,167,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,14.0,7,1940,27.0,12,1940,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3856,nan,11.0,10,1940,11.0,10,1940,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,GRC,350,11.0,10,1940,11.0,10,1940,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3856,nan,11.0,10,1940,11.0,10,1940,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,BUL,355,11.0,10,1940,11.0,10,1940,1,1,2,nan,0.0,0.0,7,3,1,4.01,1
3857,nan,11.0,10,1940,11.0,10,1940,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,TUR,640,11.0,10,1940,11.0,10,1940,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3857,nan,11.0,10,1940,11.0,10,1940,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,BUL,355,11.0,10,1940,11.0,10,1940,1,1,2,nan,0.0,0.0,7,3,1,4.01,1
3858,nan,11.0,10,1940,4.0,11,1940,4.0,1.0,0.0,0.0,25,25,11,3,1,2,1,0,0,0.0,0,4.01,nan,RUM,360,12.0,10,1940,4.0,11,1940,1,0,0,nan,0.0,0.0,0,1,0,4.01,0
3858,nan,11.0,10,1940,4.0,11,1940,4.0,1.0,0.0,0.0,25,25,11,3,1,2,1,0,0,0.0,0,4.01,nan,GMY,255,11.0,10,1940,4.0,11,1940,1,0,0,nan,0.0,0.0,7,3,1,4.01,0
3858,nan,11.0,10,1940,4.0,11,1940,4.0,1.0,0.0,0.0,25,25,11,3,1,2,1,0,0,0.0,0,4.01,nan,BUL,355,11.0,10,1940,4.0,11,1940,0,1,2,nan,0.0,0.0,11,3,1,4.01,0
3859,nan,4.0,11,1940,4.0,11,1940,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,BUL,355,4.0,11,1940,4.0,11,1940,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3859,nan,4.0,11,1940,4.0,11,1940,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,USR,365,4.0,11,1940,4.0,11,1940,1,1,2,nan,0.0,0.0,1,2,1,4.01,1
3860,nan,14.0,1,1940,2.0,4,1940,7.0,3.0,0.0,0.0,80,80,15,4,0,1,1,0,0,0.0,0,4.01,nan,USR,365,14.0,1,1940,2.0,4,1940,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
3860,nan,14.0,1,1940,2.0,4,1940,7.0,3.0,0.0,0.0,80,80,15,4,0,1,1,0,0,0.0,0,4.01,nan,UKG,200,14.0,1,1940,2.0,4,1940,1,1,2,nan,0.0,0.0,15,4,1,4.01,0
3861,nan,11.0,4,1940,17.0,5,1940,4.0,3.0,0.0,0.0,37,37,7,3,0,1,1,0,0,0.0,0,4.01,nan,HUN,310,11.0,4,1940,17.0,5,1940,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
3861,nan,11.0,4,1940,17.0,5,1940,4.0,3.0,0.0,0.0,37,37,7,3,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,11.0,4,1940,17.0,5,1940,1,1,2,nan,0.0,0.0,7,3,1,4.01,0
3862,nan,24.0,11,1940,24.0,11,1940,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,HUN,310,24.0,11,1940,24.0,11,1940,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3862,nan,24.0,11,1940,24.0,11,1940,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,24.0,11,1940,24.0,11,1940,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3863,nan,20.0,8,1940,29.0,10,1940,5.0,3.0,0.0,0.0,71,71,16,4,0,1,1,0,0,0.0,0,4.01,nan,IRE,205,20.0,8,1940,29.0,10,1940,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3863,nan,20.0,8,1940,29.0,10,1940,5.0,3.0,0.0,0.0,71,71,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,20.0,8,1940,29.0,10,1940,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3864,nan,3.0,12,1940,16.0,12,1940,7.0,3.0,0.0,0.0,14,14,15,4,0,1,1,0,0,0.0,0,4.01,nan,BRA,140,3.0,12,1940,16.0,12,1940,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
3864,nan,3.0,12,1940,16.0,12,1940,7.0,3.0,0.0,0.0,14,14,15,4,0,1,1,0,0,0.0,0,4.01,nan,UKG,200,3.0,12,1940,16.0,12,1940,1,1,2,nan,0.0,0.0,15,4,1,4.01,0
3866,nan,9.0,3,1942,9.0,3,1942,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,BRA,140,9.0,3,1942,9.0,3,1942,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3866,nan,9.0,3,1942,9.0,3,1942,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,ITA,325,9.0,3,1942,9.0,3,1942,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3867,nan,31.0,1,1941,31.0,1,1941,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,GRC,350,31.0,1,1941,31.0,1,1941,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
3867,nan,31.0,1,1941,31.0,1,1941,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,UKG,200,31.0,1,1941,31.0,1,1941,1,0,0,nan,0.0,0.0,15,4,1,4.01,0
3868,nan,22.0,9,1941,7.0,10,1941,4.0,3.0,0.0,0.0,16,16,3,2,0,1,1,0,0,0.0,0,4.01,nan,BUL,355,22.0,9,1941,7.0,10,1941,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
3868,nan,22.0,9,1941,7.0,10,1941,4.0,3.0,0.0,0.0,16,16,3,2,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,22.0,9,1941,7.0,10,1941,1,1,2,nan,0.0,0.0,3,2,1,4.01,0
3869,nan,19.0,9,1941,7.0,10,1941,5.0,3.0,0.0,0.0,19,19,12,3,0,1,1,0,0,0.0,0,4.01,nan,BUL,355,19.0,9,1941,7.0,10,1941,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3869,nan,19.0,9,1941,7.0,10,1941,5.0,3.0,0.0,0.0,19,19,12,3,0,1,1,0,0,0.0,0,4.01,nan,USR,365,19.0,9,1941,7.0,10,1941,1,1,2,nan,0.0,0.0,12,3,1,4.01,1
3870,nan,2.0,1,1941,2.0,1,1941,5.0,3.0,0.0,0.0,1,1,11,3,0,1,1,0,0,0.0,0,4.01,nan,HUN,310,2.0,1,1941,2.0,1,1941,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3870,nan,2.0,1,1941,2.0,1,1941,5.0,3.0,0.0,0.0,1,1,11,3,0,1,1,0,0,0.0,0,4.01,nan,RUM,360,2.0,1,1941,2.0,1,1941,1,1,1,nan,0.0,0.0,11,3,1,4.01,1
3871,nan,8.0,2,1941,8.0,2,1941,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,BUL,355,8.0,2,1941,8.0,2,1941,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3871,nan,8.0,2,1941,8.0,2,1941,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,UKG,200,8.0,2,1941,8.0,2,1941,1,1,2,nan,0.0,0.0,1,2,1,4.01,1
3872,nan,8.0,1,1941,8.0,1,1941,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,USR,365,8.0,1,1941,8.0,1,1941,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3872,nan,8.0,1,1941,8.0,1,1941,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,RUM,360,8.0,1,1941,8.0,1,1941,1,0,0,nan,0.0,0.0,1,2,1,4.01,1
3873,nan,19.0,5,1941,19.0,5,1941,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,EGY,651,19.0,5,1941,19.0,5,1941,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3873,nan,19.0,5,1941,19.0,5,1941,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,19.0,5,1941,19.0,5,1941,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3874,nan,13.0,10,1941,13.0,10,1941,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,POR,235,13.0,10,1941,13.0,10,1941,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3874,nan,13.0,10,1941,13.0,10,1941,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,13.0,10,1941,13.0,10,1941,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3875,nan,16.0,3,1942,16.0,3,1942,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,CHL,155,16.0,3,1942,16.0,3,1942,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3875,nan,16.0,3,1942,16.0,3,1942,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,16.0,3,1942,16.0,3,1942,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3876,nan,17.0,3,1942,7.0,8,1942,5.0,3.0,0.0,0.0,144,144,16,4,0,1,1,0,0,0.0,0,4.01,nan,URU,165,17.0,3,1942,7.0,8,1942,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3876,nan,17.0,3,1942,7.0,8,1942,5.0,3.0,0.0,0.0,144,144,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,17.0,3,1942,7.0,8,1942,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3877,nan,24.0,4,1942,1.0,6,1942,5.0,3.0,0.0,0.0,39,39,18,4,1,2,1,0,0,0.0,0,4.01,nan,ITA,325,1.0,6,1942,1.0,6,1942,1,0,0,nan,0.0,0.0,0,1,0,4.01,1
3877,nan,24.0,4,1942,1.0,6,1942,5.0,3.0,0.0,0.0,39,39,18,4,1,2,1,0,0,0.0,0,4.01,nan,GMY,255,24.0,4,1942,1.0,6,1942,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3877,nan,24.0,4,1942,1.0,6,1942,5.0,3.0,0.0,0.0,39,39,18,4,1,2,1,0,0,0.0,0,4.01,nan,MEX,70,24.0,4,1942,1.0,6,1942,0,0,0,nan,0.0,0.0,18,4,1,4.01,1
3878,nan,2.0,8,1942,2.0,8,1942,5.0,3.0,0.0,0.0,1,1,18,4,0,1,1,0,0,0.0,0,4.01,nan,HAI,41,2.0,8,1942,2.0,8,1942,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3878,nan,2.0,8,1942,2.0,8,1942,5.0,3.0,0.0,0.0,1,1,18,4,0,1,1,0,0,0.0,0,4.01,nan,RUM,360,2.0,8,1942,2.0,8,1942,1,0,0,nan,0.0,0.0,18,4,1,4.01,1
3879,nan,24.0,2,1942,24.0,2,1942,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,CUB,40,24.0,2,1942,24.0,2,1942,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3879,nan,24.0,2,1942,24.0,2,1942,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,24.0,2,1942,24.0,2,1942,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3880,nan,9.0,12,1942,9.0,12,1942,5.0,3.0,0.0,0.0,1,1,18,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,9.0,12,1942,9.0,12,1942,0,1,2,nan,0.0,0.0,0,1,1,4.01,1
3880,nan,9.0,12,1942,9.0,12,1942,5.0,3.0,0.0,0.0,1,1,18,4,0,1,1,0,0,0.0,0,4.01,nan,CUB,40,9.0,12,1942,9.0,12,1942,1,0,0,nan,0.0,0.0,18,4,1,4.01,1
3881,nan,1.0,1,1942,30.0,10,1942,5.0,3.0,0.0,0.0,303,303,16,4,0,1,1,0,0,0.0,0,4.01,nan,PAN,95,1.0,1,1942,30.0,10,1942,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3881,nan,1.0,1,1942,30.0,10,1942,5.0,3.0,0.0,0.0,303,303,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,1.0,1,1942,30.0,10,1942,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3882,nan,21.0,3,1942,22.0,3,1942,5.0,3.0,0.0,0.0,2,2,16,4,0,1,1,0,0,0.0,0,4.01,nan,HON,91,21.0,3,1942,22.0,3,1942,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3882,nan,21.0,3,1942,22.0,3,1942,5.0,3.0,0.0,0.0,2,2,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,21.0,3,1942,22.0,3,1942,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3883,nan,24.0,2,1942,24.0,2,1942,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,VEN,101,24.0,2,1942,24.0,2,1942,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3883,nan,24.0,2,1942,24.0,2,1942,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,24.0,2,1942,24.0,2,1942,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3884,nan,7.0,2,1943,7.0,2,1943,5.0,3.0,0.0,0.0,1,1,3,2,0,1,1,0,0,0.0,0,4.01,nan,SPN,230,7.0,2,1943,7.0,2,1943,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3884,nan,7.0,2,1943,7.0,2,1943,5.0,3.0,0.0,0.0,1,1,3,2,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,7.0,2,1943,7.0,2,1943,1,1,2,nan,0.0,0.0,3,2,1,4.01,1
3885,nan,18.0,1,1943,18.0,1,1943,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,EGY,651,18.0,1,1943,18.0,1,1943,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3885,nan,18.0,1,1943,18.0,1,1943,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,18.0,1,1943,18.0,1,1943,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3886,nan,26.0,11,1943,26.0,11,1943,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,COL,100,26.0,11,1943,26.0,11,1943,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3886,nan,26.0,11,1943,26.0,11,1943,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,26.0,11,1943,26.0,11,1943,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3887,nan,11.0,12,1943,11.0,12,1943,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,PAN,95,11.0,12,1943,11.0,12,1943,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3887,nan,11.0,12,1943,11.0,12,1943,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,11.0,12,1943,11.0,12,1943,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3900,nan,11.0,12,1989,11.0,12,1989,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,USA,2,11.0,12,1989,11.0,12,1989,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3900,nan,11.0,12,1989,11.0,12,1989,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,CAN,20,11.0,12,1989,11.0,12,1989,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3901,nan,12.0,1,1989,22.0,12,1989,2.0,2.0,3.0,nan,345,345,16,4,1,1,1,0,0,0.0,0,4.01,nan,USA,2,12.0,1,1989,22.0,12,1989,0,1,3,nan,1.0,nan,16,4,1,4.01,0
3901,nan,12.0,1,1989,22.0,12,1989,2.0,2.0,3.0,nan,345,345,16,4,1,1,1,0,0,0.0,0,4.01,nan,PAN,95,12.0,1,1989,22.0,12,1989,1,0,0,nan,3.0,nan,16,4,1,4.01,0
3903,nan,2.0,8,1989,2.0,8,1989,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,IRN,630,2.0,8,1989,2.0,8,1989,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3903,nan,2.0,8,1989,2.0,8,1989,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,USA,2,2.0,8,1989,2.0,8,1989,1,1,2,nan,0.0,0.0,1,2,1,4.01,1
3904,nan,23.0,5,1989,29.0,5,1989,5.0,3.0,1.0,nan,7,7,17,4,1,1,1,0,0,0.0,0,4.01,nan,HON,91,23.0,5,1989,29.0,5,1989,0,0,0,nan,1.0,nan,17,4,1,4.01,1
3904,nan,23.0,5,1989,29.0,5,1989,5.0,3.0,1.0,nan,7,7,17,4,1,1,1,0,0,0.0,0,4.01,nan,SAL,92,23.0,5,1989,29.0,5,1989,1,0,0,nan,1.0,nan,17,4,1,4.01,1
3905,nan,9.0,4,1989,30.0,9,1989,5.0,3.0,1.0,nan,175,175,16,4,1,1,1,0,0,0.0,0,4.01,nan,HON,91,9.0,4,1989,30.0,9,1989,1,0,0,nan,0.0,0.0,16,4,1,4.01,1
3905,nan,9.0,4,1989,30.0,9,1989,5.0,3.0,1.0,nan,175,175,16,4,1,1,1,0,0,0.0,0,4.01,nan,NIC,93,9.0,4,1989,30.0,9,1989,0,0,0,nan,1.0,nan,16,4,1,4.01,1
3906,nan,11.0,12,1989,15.0,12,1989,1.0,2.0,0.0,0.0,5,5,14,4,0,1,1,0,0,0.0,0,4.01,nan,COM,581,11.0,12,1989,15.0,12,1989,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
3906,nan,11.0,12,1989,15.0,12,1989,1.0,2.0,0.0,0.0,5,5,14,4,0,1,1,0,0,0.0,0,4.01,nan,FRN,220,11.0,12,1989,15.0,12,1989,1,1,3,nan,0.0,0.0,14,4,1,4.01,0
3907,nan,30.0,11,1989,12.0,2,1990,5.0,3.0,0.0,0.0,75,75,7,3,0,1,1,0,0,0.0,0,4.01,nan,LEB,660,30.0,11,1989,12.0,2,1990,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3907,nan,30.0,11,1989,12.0,2,1990,5.0,3.0,0.0,0.0,75,75,7,3,0,1,1,0,0,0.0,0,4.01,nan,FRN,220,30.0,11,1989,12.0,2,1990,1,1,2,nan,0.0,0.0,7,3,1,4.01,1
3908,nan,29.0,8,1989,29.0,8,1989,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,MLT,338,29.0,8,1989,29.0,8,1989,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3908,nan,29.0,8,1989,29.0,8,1989,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,SYR,652,29.0,8,1989,29.0,8,1989,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3909,nan,12.0,1,1989,12.0,1,1989,5.0,3.0,0.0,0.0,1,1,8,3,1,1,1,0,0,0.0,0,4.01,nan,TUR,640,12.0,1,1989,12.0,1,1989,1,1,1,nan,0.0,0.0,7,3,1,4.01,1
3909,nan,12.0,1,1989,12.0,1,1989,5.0,3.0,0.0,0.0,1,1,8,3,1,1,1,0,0,0.0,0,4.01,nan,GRC,350,12.0,1,1989,12.0,1,1989,0,0,0,nan,0.0,0.0,8,3,1,4.01,1
3910,nan,10.0,4,1989,27.0,4,1989,5.0,3.0,0.0,0.0,18,18,16,4,1,1,1,0,0,0.0,0,4.01,nan,SEN,433,10.0,4,1989,27.0,4,1989,0,1,2,nan,0.0,0.0,7,3,1,4.01,1
3910,nan,10.0,4,1989,27.0,4,1989,5.0,3.0,0.0,0.0,18,18,16,4,1,1,1,0,0,0.0,0,4.01,nan,MAA,435,10.0,4,1989,27.0,4,1989,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3911,nan,12.0,3,1989,12.0,3,1989,5.0,3.0,2.0,nan,1,1,17,4,1,1,1,0,0,0.0,0,4.01,nan,KEN,501,12.0,3,1989,12.0,3,1989,0,0,0,nan,1.0,nan,17,4,1,4.01,1
3911,nan,12.0,3,1989,12.0,3,1989,5.0,3.0,2.0,nan,1,1,17,4,1,1,1,0,0,0.0,0,4.01,nan,UGA,500,12.0,3,1989,12.0,3,1989,1,0,0,nan,2.0,nan,17,4,1,4.01,1
3912,nan,15.0,11,1989,3.0,2,1990,6.0,1.0,1.0,nan,81,81,17,4,1,1,1,0,0,0.0,0,4.01,nan,SUD,625,15.0,11,1989,3.0,2,1990,1,1,2,nan,0.0,0.0,17,4,1,4.01,0
3912,nan,15.0,11,1989,3.0,2,1990,6.0,1.0,1.0,nan,81,81,17,4,1,1,1,0,0,0.0,0,4.01,nan,UGA,500,15.0,11,1989,3.0,2,1990,0,0,0,nan,1.0,nan,17,4,1,4.01,0
3913,nan,20.0,9,1989,20.0,9,1989,5.0,3.0,0.0,0.0,1,1,16,4,1,1,1,0,0,0.0,0,4.01,nan,KEN,501,20.0,9,1989,20.0,9,1989,0,0,0,nan,0.0,0.0,1,2,1,4.01,1
3913,nan,20.0,9,1989,20.0,9,1989,5.0,3.0,0.0,0.0,1,1,16,4,1,1,1,0,0,0.0,0,4.01,nan,SOM,520,20.0,9,1989,20.0,9,1989,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3914,nan,17.0,2,1989,13.0,3,1989,5.0,3.0,1.0,nan,25,25,17,4,1,1,1,0,0,0.0,0,4.01,nan,IRQ,645,17.0,2,1989,13.0,3,1989,1,0,0,nan,0.0,0.0,17,4,1,4.01,1
3914,nan,17.0,2,1989,13.0,3,1989,5.0,3.0,1.0,nan,25,25,17,4,1,1,1,0,0,0.0,0,4.01,nan,IRN,630,17.0,2,1989,13.0,3,1989,0,0,0,nan,1.0,nan,17,4,1,4.01,1
3915,nan,3.0,6,1989,3.0,6,1989,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,ISR,666,3.0,6,1989,3.0,6,1989,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
3915,nan,3.0,6,1989,3.0,6,1989,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01,nan,EGY,651,3.0,6,1989,3.0,6,1989,1,1,2,nan,0.0,0.0,16,4,1,4.01,1
3916,nan,11.0,2,1989,7.0,4,1989,5.0,3.0,0.0,0.0,56,56,16,4,1,1,1,0,0,0.0,0,4.01,nan,PAK,770,11.0,2,1989,7.0,4,1989,1,1,2,nan,0.0,0.0,7,3,1,4.01,1
3916,nan,11.0,2,1989,7.0,4,1989,5.0,3.0,0.0,0.0,56,56,16,4,1,1,1,0,0,0.0,0,4.01,nan,AFG,700,11.0,2,1989,7.0,4,1989,0,1,2,nan,0.0,0.0,16,4,1,4.01,1
3917,nan,28.0,1,1989,28.0,1,1989,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,ROK,732,28.0,1,1989,28.0,1,1989,0,1,3,nan,0.0,0.0,0,1,1,4.01,1
3917,nan,28.0,1,1989,28.0,1,1989,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,nan,PRK,731,28.0,1,1989,28.0,1,1989,1,1,3,nan,0.0,0.0,15,4,1,4.01,1
3918,nan,15.0,7,1989,15.0,7,1989,5.0,3.0,0.0,0.0,1,1,17,4,1,1,1,0,0,0.0,0,4.01,nan,IND,750,15.0,7,1989,15.0,7,1989,1,0,0,nan,0.0,0.0,17,4,1,4.01,1
3918,nan,15.0,7,1989,15.0,7,1989,5.0,3.0,0.0,0.0,1,1,17,4,1,1,1,0,0,0.0,0,4.01,nan,SRI,780,15.0,7,1989,15.0,7,1989,0,1,2,nan,0.0,0.0,17,4,1,4.01,1
