,DispNum3,DispNum4,StDay,StMon,StYear,EndDay,EndMon,EndYear,Outcome,Settle,Fatality,FatalPre,MaxDur,MinDur,HiAct,HostLev,Recip,NumA,NumB,Link1,Link2,Link3,Ongo2010,Version
909,2117,,17.0,6,1870,18.0,6,1870,4.0,3.0,0.0,0.0,2,2,16,4,0,1,1,0,0,0.0,0,4.01
910,2118,,15.0,1,1984,15.0,1,1984,5.0,3.0,1.0,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
911,2119,,23.0,1,1981,6.0,3,1981,5.0,3.0,2.0,,43,43,17,4,1,1,1,0,0,0.0,0,4.01
912,2120,,21.0,6,1977,18.0,1,1978,5.0,3.0,1.0,,212,212,17,4,1,1,1,0,0,0.0,0,4.01
913,2121,,27.0,2,1953,13.0,7,1953,5.0,3.0,0.0,0.0,137,137,12,3,1,1,1,0,0,0.0,0,4.01
914,2122,,21.0,10,1950,21.0,10,1950,5.0,3.0,0.0,0.0,1,1,10,3,0,1,1,0,0,0.0,0,4.01
915,2123,,,2,1943,,2,1943,5.0,3.0,0.0,0.0,28,1,17,4,1,1,1,0,0,0.0,0,4.01
916,2124,,11.0,2,1942,11.0,8,1942,4.0,2.0,0.0,0.0,182,182,14,4,0,1,1,0,0,0.0,0,4.01
917,2125,,,4,1937,,12,1937,5.0,3.0,0.0,0.0,275,216,12,3,1,1,1,0,0,0.0,0,4.01
918,2126,,27.0,1,1911,28.0,1,1911,5.0,3.0,1.0,,2,2,17,4,1,1,1,0,0,0.0,0,4.01
919,2127,,,8,1891,,8,1891,5.0,3.0,0.0,0.0,31,1,12,3,1,1,1,0,0,0.0,0,4.01
920,2128,,10.0,8,1886,10.0,8,1886,4.0,3.0,0.0,0.0,1,1,11,3,0,1,1,0,0,0.0,0,4.01
921,2129,,,10,1921,,12,1921,5.0,3.0,0.0,0.0,92,32,11,3,1,1,1,0,0,0.0,0,4.01
922,2130,,,10,1923,,12,1923,5.0,3.0,0.0,0.0,92,32,11,3,1,1,1,0,0,0.0,0,4.01
923,2131,,,8,1924,,12,1924,5.0,3.0,0.0,0.0,153,93,11,3,1,1,1,0,0,0.0,0,4.01
924,2132,,26.0,2,1927,27.0,2,1927,7.0,3.0,0.0,0.0,2,2,15,4,1,1,1,0,0,0.0,0,4.01
925,2133,,16.0,1,1930,26.0,1,1930,5.0,1.0,1.0,,11,11,17,4,1,1,1,0,0,0.0,0,4.01
926,2134,,,3,1936,9.0,1,1937,5.0,1.0,,,315,285,7,3,1,1,1,0,0,0.0,0,4.01
927,2135,,,5,1937,,11,1937,1.0,2.0,0.0,0.0,214,155,14,4,0,1,1,0,0,0.0,0,4.01
928,2136,,7.0,11,1974,,2,1975,,3.0,0.0,0.0,114,87,8,3,0,1,1,0,0,0.0,0,4.01
929,2137,,,3,1975,,3,1975,5.0,3.0,0.0,0.0,31,1,16,4,0,1,1,0,0,0.0,0,4.01
930,2138,,20.0,9,1972,22.0,9,1972,7.0,3.0,0.0,0.0,3,3,16,4,1,1,1,0,0,0.0,0,4.01
931,2139,,17.0,4,1977,19.0,7,1977,5.0,3.0,0.0,0.0,94,94,7,3,1,1,1,0,0,0.0,0,4.01
932,2140,,24.0,2,1977,11.0,5,1977,5.0,3.0,1.0,,77,77,17,4,1,1,1,0,0,0.0,0,4.01
933,2141,,9.0,10,1978,3.0,6,1979,2.0,2.0,6.0,,238,238,20,5,1,2,1,0,0,0.0,0,4.01
934,2142,,1.0,1,1977,14.0,4,1977,5.0,3.0,0.0,0.0,104,104,12,3,1,1,1,0,0,0.0,0,4.01
935,2143,,8.0,1,1977,25.0,1,1977,5.0,3.0,0.0,0.0,18,18,7,3,1,1,1,0,0,0.0,0,4.01
936,2144,,4.0,2,1977,14.0,2,1977,7.0,1.0,0.0,0.0,11,11,15,4,0,1,1,0,0,0.0,0,4.01
937,2145,,31.0,10,1928,31.0,10,1928,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01
938,2146,,31.0,10,1928,31.0,10,1928,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01
939,2147,,13.0,12,1928,13.0,12,1928,5.0,3.0,0.0,0.0,1,1,1,2,0,1,2,0,0,0.0,0,4.01
940,2148,,26.0,4,1977,26.0,4,1977,5.0,3.0,,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
941,2149,,,5,1977,2.0,10,1977,5.0,3.0,,,155,125,17,4,1,1,1,0,0,0.0,0,4.01
942,2150,,8.0,3,1977,26.0,5,1977,,,4.0,,80,80,17,4,1,4,5,0,0,0.0,0,4.01
943,2152,,3.0,2,1980,15.0,2,1980,5.0,3.0,1.0,,13,13,17,4,1,1,1,0,0,0.0,0,4.01
944,2153,,1.0,9,1964,1.0,9,1964,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01
945,2155,,31.0,12,1966,22.0,4,1967,5.0,3.0,,,113,113,17,4,1,1,1,0,0,0.0,0,4.01
946,2157,,29.0,1,1963,27.0,2,1963,2.0,2.0,1.0,,30,30,16,4,1,1,1,0,0,0.0,0,4.01
947,2163,,19.0,2,1983,19.0,2,1983,6.0,1.0,1.0,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
948,2168,,7.0,5,1871,7.0,5,1871,4.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01
949,2169,,24.0,6,1871,29.0,6,1871,5.0,3.0,0.0,0.0,6,6,7,3,0,1,1,0,0,0.0,0,4.01
950,2170,,,11,1885,,11,1885,5.0,1.0,0.0,0.0,30,1,1,2,0,1,1,0,0,0.0,0,4.01
951,2171,,16.0,3,1965,16.0,3,1965,5.0,3.0,0.0,0.0,1,1,1,2,1,1,1,0,0,0.0,0,4.01
952,2172,,6.0,11,1965,6.0,11,1965,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01
953,2173,,13.0,9,1974,,10,1974,5.0,3.0,0.0,0.0,49,19,11,3,0,1,1,0,0,0.0,0,4.01
954,2174,,1.0,11,1978,1.0,11,1978,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
955,2175,,21.0,3,1981,28.0,3,1982,5.0,3.0,0.0,0.0,373,373,7,3,1,1,1,0,0,0.0,0,4.01
956,2176,,1.0,12,1982,10.0,3,1984,5.0,3.0,0.0,0.0,466,466,16,4,1,2,1,0,0,0.0,0,4.01
957,2177,,17.0,10,1984,13.0,3,1985,5.0,3.0,,,148,148,1,2,0,1,1,0,0,0.0,0,4.01
958,2178,,2.0,7,1986,2.0,7,1986,,,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
959,2179,,27.0,6,1986,31.0,7,1987,,,1.0,,400,400,17,4,1,1,1,0,0,0.0,0,4.01
960,2180,,8.0,5,1951,8.0,5,1951,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
961,2181,,19.0,5,1956,19.0,5,1956,5.0,3.0,1.0,,1,1,16,4,0,1,1,0,0,0.0,0,4.01
962,2182,,,12,1917,,12,1917,1.0,2.0,,,31,1,17,4,1,1,1,0,0,0.0,0,4.01
963,2183,,15.0,7,1913,19.0,5,1914,4.0,3.0,0.0,0.0,309,309,16,4,1,1,1,0,0,0.0,0,4.01
964,2184,,30.0,3,1918,11.0,4,1918,5.0,3.0,,,13,13,17,4,1,1,1,0,0,0.0,0,4.01
965,2185,,16.0,6,1919,25.0,2,1920,5.0,3.0,0.0,0.0,255,255,16,4,1,1,1,0,0,0.0,0,4.01
966,2186,,5.0,5,1949,10.0,8,1949,5.0,3.0,,,98,98,17,4,1,1,1,0,0,0.0,0,4.01
967,2187,,7.0,3,1958,17.0,10,1961,5.0,3.0,2.0,,1321,1321,17,4,1,1,2,0,0,0.0,0,4.01
968,2188,,2.0,6,1962,22.0,11,1962,5.0,3.0,1.0,,174,174,17,4,1,1,2,0,0,0.0,0,4.01
969,2189,,17.0,5,1963,15.0,1,1964,5.0,3.0,1.0,,244,244,17,4,1,1,2,0,0,0.0,0,4.01
970,2190,,14.0,3,1970,20.0,9,1971,5.0,3.0,2.0,,556,556,17,4,1,1,1,0,0,0.0,0,4.01
971,2191,,15.0,2,1974,20.0,7,1974,5.0,3.0,1.0,,156,156,16,4,1,1,1,0,0,0.0,0,4.01
972,2192,,28.0,4,1977,19.0,5,1978,,,1.0,,387,387,17,4,1,1,2,0,0,0.0,0,4.01
973,2193,,1.0,3,1979,6.0,12,1980,5.0,3.0,1.0,,647,647,17,4,1,1,2,0,0,0.0,0,4.01
974,2194,,7.0,7,1981,13.0,7,1982,5.0,3.0,0.0,0.0,372,372,17,4,1,1,1,0,0,0.0,0,4.01
975,2195,,1.0,2,1983,5.0,8,1983,5.0,3.0,0.0,0.0,186,186,16,4,1,2,1,0,0,0.0,0,4.01
976,2196,,13.0,11,1984,20.0,10,1985,5.0,3.0,0.0,0.0,342,342,17,4,1,1,2,0,0,0.0,0,4.01
977,2198,,11.0,8,1986,21.0,8,1986,5.0,3.0,0.0,0.0,11,11,17,4,1,1,1,0,0,0.0,0,4.01
978,2199,,,6,1873,,6,1873,5.0,3.0,0.0,0.0,30,1,1,2,0,1,1,0,0,0.0,0,4.01
979,2200,,,3,1875,12.0,12,1875,4.0,3.0,0.0,0.0,287,257,14,4,0,1,1,0,0,0.0,0,4.01
980,2201,,25.0,3,1879,20.0,9,1879,1.0,2.0,0.0,0.0,180,180,14,4,0,1,1,0,0,0.0,0,4.01
981,2202,,31.0,7,1882,28.0,8,1882,5.0,3.0,0.0,0.0,29,29,7,3,1,1,1,0,0,0.0,0,4.01
982,2203,,,10,1907,20.0,11,1907,5.0,3.0,0.0,0.0,51,21,1,2,0,1,1,0,0,0.0,0,4.01
983,2204,,22.0,4,1909,4.0,9,1909,4.0,1.0,1.0,,136,136,17,4,1,1,1,0,0,0.0,0,4.01
984,2205,,1.0,8,1916,13.0,4,1917,5.0,1.0,2.0,,256,256,17,4,1,1,1,0,0,0.0,0,4.01
985,2206,,7.0,6,1920,,10,1920,5.0,3.0,0.0,0.0,147,117,14,4,0,1,1,0,0,0.0,0,4.01
986,2207,,5.0,12,1925,23.0,12,1925,,,0.0,0.0,19,19,7,3,0,1,1,0,0,0.0,0,4.01
987,2208,,12.0,3,1926,18.0,3,1926,4.0,3.0,1.0,,7,7,17,4,1,7,1,0,0,0.0,0,4.01
988,2209,,2.0,4,1927,3.0,4,1927,,,0.0,0.0,2,2,16,4,0,1,1,0,0,0.0,0,4.01
989,2210,,30.0,5,1927,30.0,8,1927,5.0,3.0,0.0,0.0,93,93,14,4,0,1,1,0,0,0.0,0,4.01
990,2211,,8.0,4,1933,13.0,9,1933,1.0,2.0,3.0,,159,159,17,4,1,1,1,0,0,0.0,0,4.01
991,2212,,20.0,5,1935,10.0,6,1935,4.0,1.0,0.0,0.0,22,22,12,3,0,1,1,0,0,0.0,0,4.01
992,2213,,13.0,6,1935,27.0,6,1935,4.0,1.0,1.0,,15,15,17,4,1,1,1,0,0,0.0,0,4.01
993,2214,,10.0,7,1936,30.0,12,1936,5.0,3.0,1.0,,174,174,17,4,1,1,1,0,0,0.0,0,4.01
994,2215,,27.0,6,1958,7.0,7,1958,7.0,3.0,0.0,0.0,11,11,16,4,0,1,1,0,0,0.0,0,4.01
995,2216,,7.0,11,1958,7.0,11,1958,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
996,2217,,25.0,7,1961,7.0,9,1961,5.0,3.0,0.0,0.0,45,45,7,3,0,1,1,0,0,0.0,0,4.01
997,2218,,2.0,4,1963,2.0,4,1963,5.0,3.0,0.0,0.0,1,1,16,4,0,1,2,0,0,0.0,0,4.01
998,2219,,19.0,11,1961,14.0,8,1962,5.0,3.0,1.0,,269,269,17,4,1,2,2,0,0,0.0,0,4.01
999,2220,,28.0,1,1964,27.0,3,1964,7.0,3.0,1.0,,60,60,16,4,1,1,1,0,0,0.0,0,4.01
1000,2221,,21.0,10,1970,10.0,11,1970,7.0,3.0,0.0,0.0,21,21,15,4,1,1,1,0,0,0.0,0,4.01
1001,2222,,9.0,4,1977,10.0,4,1977,7.0,3.0,0.0,0.0,2,2,15,4,0,1,1,0,0,0.0,0,4.01
1002,2223,,19.0,11,1978,2.0,1,1979,4.0,3.0,0.0,0.0,45,45,7,3,1,1,1,0,0,0.0,0,4.01
1003,2224,,9.0,8,1979,10.0,8,1979,7.0,1.0,0.0,0.0,2,2,15,4,1,1,1,0,0,0.0,0,4.01
1004,2225,,31.0,8,1979,20.0,11,1979,5.0,3.0,0.0,0.0,82,82,7,3,1,2,1,0,0,0.0,0,4.01
1005,2226,,13.0,3,1980,19.0,3,1980,5.0,3.0,0.0,0.0,7,7,7,3,0,7,1,0,0,0.0,0,4.01
1006,2227,,4.0,5,1980,4.0,5,1980,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01
1007,2228,,12.0,5,1981,14.0,5,1981,7.0,3.0,0.0,0.0,3,3,15,4,0,1,1,0,0,0.0,0,4.01
1008,2229,,23.0,6,1982,24.0,1,1983,5.0,3.0,0.0,0.0,216,216,14,4,1,1,2,0,0,0.0,0,4.01
1009,2230,,12.0,9,1984,19.0,9,1984,7.0,3.0,0.0,0.0,8,8,15,4,0,1,1,0,0,0.0,0,4.01
1010,2231,,24.0,11,1983,20.0,5,1984,5.0,3.0,,,179,179,16,4,1,2,2,0,0,0.0,0,4.01
1011,2232,,24.0,3,1985,7.0,9,1985,5.0,3.0,1.0,,168,168,16,4,1,2,2,0,0,0.0,0,4.01
1012,2233,,13.0,3,1986,13.0,3,1986,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
1013,2234,,16.0,7,1911,3.0,8,1911,5.0,3.0,0.0,0.0,19,19,7,3,0,2,1,0,0,0.0,0,4.01
1014,2236,,10.0,8,1856,12.0,2,1858,3.0,1.0,0.0,0.0,552,552,13,4,1,1,1,0,0,0.0,0,4.01
1015,2237,,24.0,7,1981,5.0,9,1982,5.0,3.0,0.0,0.0,409,409,10,3,1,1,2,0,0,0.0,0,4.01
1016,2239,,18.0,1,1969,20.0,1,1969,5.0,3.0,0.0,0.0,3,3,8,3,1,1,1,0,0,0.0,0,4.01
1017,2240,,19.0,2,1970,22.0,2,1970,5.0,3.0,0.0,0.0,4,4,17,4,1,1,1,0,0,0.0,0,4.01
1018,2242,,16.0,8,1860,16.0,8,1860,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01
1019,2243,,21.0,1,1837,27.0,1,1837,,1.0,0.0,0.0,7,7,13,4,0,1,1,0,0,0.0,0,4.01
1020,2244,,13.0,1,1954,10.0,11,1956,5.0,3.0,2.0,,1033,1033,17,4,1,1,3,0,0,0.0,0,4.01
1021,2245,,12.0,2,1987,12.0,2,1987,5.0,3.0,2.0,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1022,2300,,23.0,12,1893,23.0,12,1893,5.0,3.0,0.0,0.0,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1023,2302,,12.0,3,1939,16.0,3,1939,1.0,2.0,0.0,0.0,5,5,14,4,0,1,1,0,0,0.0,0,4.01
1024,2303,,13.0,8,1937,13.0,8,1937,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1025,2304,,31.0,8,1937,2.0,9,1937,5.0,3.0,0.0,0.0,3,3,16,4,1,1,1,0,0,0.0,0,4.01
1026,2306,,14.0,8,1937,14.0,8,1937,5.0,,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1027,2307,,12.0,8,1937,12.0,8,1937,5.0,,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1028,2309,,14.0,5,1908,14.0,5,1908,,,1.0,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1029,2310,,3.0,5,1916,4.0,5,1916,,,0.0,0.0,2,2,15,4,0,1,1,0,0,0.0,0,4.01
1030,2311,,20.0,11,1913,14.0,2,1914,,,0.0,0.0,87,87,7,3,0,1,1,0,0,0.0,0,4.01
1031,2312,,14.0,10,1913,6.0,12,1913,,,0.0,0.0,54,54,7,3,0,1,1,0,0,0.0,0,4.01
1032,2313,,29.0,11,1913,26.0,12,1913,,,0.0,0.0,28,28,7,3,0,1,1,0,0,0.0,0,4.01
1033,2314,,16.0,8,1900,7.0,9,1901,,,3.0,,388,388,17,4,1,2,1,0,0,0.0,0,4.01
1034,2315,,26.0,10,1986,26.0,4,1987,7.0,3.0,0.0,0.0,183,183,15,4,0,1,1,0,0,0.0,0,4.01
1035,2316,,,2,1929,10.0,5,1930,6.0,1.0,,,99,72,17,4,1,1,1,0,0,0.0,0,4.01
1036,2317,,,4,1976,,4,1976,5.0,3.0,0.0,0.0,30,1,7,3,0,1,1,0,0,0.0,0,4.01
1037,2318,,,4,1976,,4,1976,5.0,3.0,0.0,0.0,30,1,12,3,0,1,1,0,0,0.0,0,4.01
1038,2319,,27.0,1,1972,20.0,4,1972,5.0,3.0,0.0,0.0,85,85,8,3,1,1,1,0,0,0.0,0,4.01
1039,2320,,,3,1875,,10,1875,5.0,3.0,0.0,0.0,245,185,14,4,0,1,1,0,0,0.0,0,4.01
1040,2321,,,6,1906,,12,1906,5.0,1.0,0.0,0.0,214,155,14,4,0,1,1,0,0,0.0,0,4.01
1041,2322,,24.0,1,1858,,5,1858,4.0,3.0,0.0,0.0,128,98,15,4,0,1,1,0,0,0.0,0,4.01
1042,2323,,13.0,7,1982,24.0,7,1982,5.0,3.0,0.0,0.0,12,12,16,4,1,1,1,0,0,0.0,0,4.01
1043,2325,,,11,1979,,12,1979,5.0,1.0,,,61,2,17,4,1,1,1,0,0,0.0,0,4.01
1044,2326,,,9,1977,,2,1978,6.0,1.0,0.0,0.0,181,125,16,4,1,1,1,0,0,0.0,0,4.01
1045,2327,,10.0,8,1976,10.0,8,1976,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
1046,2328,,,3,1949,24.0,11,1951,5.0,1.0,2.0,,999,969,16,4,1,1,1,0,0,0.0,0,4.01
1047,2331,,17.0,7,1958,22.0,10,1958,5.0,3.0,0.0,0.0,98,98,7,3,0,1,2,0,0,0.0,0,4.01
1048,2332,,15.0,7,1958,31.0,7,1958,5.0,3.0,0.0,0.0,17,17,8,3,0,1,1,0,0,0.0,0,4.01
1049,2335,,31.0,8,1976,6.0,9,1976,6.0,1.0,0.0,0.0,7,7,17,4,1,1,1,0,0,0.0,0,4.01
1050,2338,,22.0,1,1901,28.0,2,1902,5.0,3.0,0.0,0.0,403,403,15,4,0,1,1,0,0,0.0,0,4.01
1051,2339,,11.0,12,1948,9.0,3,1949,5.0,1.0,,,89,89,17,4,1,1,1,0,0,0.0,0,4.01
1052,2340,,19.0,4,1948,31.0,5,1948,5.0,3.0,,,43,43,12,3,1,1,1,0,0,0.0,0,4.01
1053,2341,,14.0,7,1898,14.0,8,1898,4.0,2.0,0.0,0.0,32,32,7,3,0,1,1,0,0,0.0,0,4.01
1054,2342,,4.0,6,1902,25.0,11,1902,2.0,2.0,,,175,175,17,4,1,1,1,0,0,0.0,0,4.01
1055,2343,,3.0,4,1896,21.0,4,1896,7.0,3.0,0.0,0.0,19,19,15,4,0,1,1,0,0,0.0,0,4.01
1056,2344,,14.0,8,1962,14.0,8,1962,5.0,3.0,1.0,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1057,2346,,12.0,9,1978,27.0,12,1978,5.0,3.0,1.0,,107,107,17,4,1,1,1,0,0,0.0,0,4.01
1058,2347,,30.0,4,1981,6.0,6,1985,5.0,3.0,0.0,0.0,1499,1499,12,3,1,1,2,0,0,0.0,0,4.01
1059,2348,,2.0,8,1982,26.0,1,1983,5.0,3.0,0.0,0.0,178,178,16,4,0,1,1,0,0,0.0,0,4.01
1060,2349,,28.0,9,1983,3.0,9,1984,5.0,3.0,,,342,342,17,4,0,1,1,0,0,0.0,0,4.01
1061,2350,,30.0,4,1984,30.0,4,1984,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1062,2352,,10.0,7,1985,11.0,7,1985,5.0,3.0,0.0,0.0,2,2,12,3,0,1,1,0,0,0.0,0,4.01
1063,2353,,7.0,1,1986,,3,1988,5.0,3.0,,,815,785,17,4,1,1,2,0,0,0.0,0,4.01
1064,2354,,31.0,1,1986,1.0,2,1986,5.0,3.0,0.0,0.0,2,2,7,3,0,1,1,0,0,0.0,0,4.01
1065,2356,,5.0,6,1986,5.0,6,1986,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01
1066,2357,,2.0,7,1978,17.0,3,1979,6.0,1.0,,,259,259,17,4,1,1,1,0,0,0.0,0,4.01
1067,2360,,6.0,4,1965,24.0,8,1965,6.0,1.0,,,141,141,16,4,1,2,1,0,0,0.0,0,4.01
1068,2362,,12.0,5,1967,14.0,5,1967,5.0,3.0,,,3,3,16,4,0,1,1,0,0,0.0,0,4.01
1069,2363,,,7,1918,15.0,2,1920,2.0,3.0,,,595,565,16,4,1,1,1,0,0,0.0,0,4.01
1070,2364,,,2,1920,6.0,4,1920,2.0,3.0,,,66,38,16,4,1,1,1,0,0,0.0,0,4.01
1071,2365,,23.0,11,1918,6.0,4,1919,2.0,3.0,,,135,135,16,4,1,4,1,0,0,0.0,0,4.01
1072,2366,,28.0,6,1918,12.0,10,1919,2.0,3.0,,,472,472,16,4,1,5,1,0,0,0.0,0,4.01
1073,2367,,1.0,1,1854,1.0,12,1854,3.0,2.0,,,335,335,17,4,1,1,3,0,0,0.0,0,4.01
1074,2368,,28.0,1,1887,28.0,1,1887,5.0,1.0,0.0,0.0,1,1,4,2,0,1,1,0,0,0.0,0,4.01
1075,2369,,20.0,4,1887,28.0,4,1887,7.0,1.0,0.0,0.0,9,9,15,4,0,1,1,0,0,0.0,0,4.01
1076,2371,,1.0,3,1946,16.0,4,1947,5.0,3.0,,,412,412,16,4,1,1,1,0,0,0.0,0,4.01
1077,2372,,23.0,7,1952,,7,1952,,,1.0,,9,1,16,4,1,1,1,0,0,0.0,0,4.01
1078,2373,,5.0,11,1969,13.0,1,1970,5.0,3.0,,,70,70,16,4,0,1,1,0,0,0.0,0,4.01
1079,2374,,8.0,2,1975,7.0,4,1975,5.0,3.0,0.0,0.0,59,59,16,4,1,1,1,0,0,0.0,0,4.01
1080,2540,,20.0,8,1985,22.0,8,1985,5.0,3.0,0.0,0.0,3,3,8,3,1,1,1,0,0,0.0,0,4.01
1081,2541,,7.0,3,1984,7.0,3,1984,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1082,2542,,20.0,10,1984,20.0,10,1984,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1083,2543,,24.0,7,1985,28.0,11,1985,5.0,3.0,0.0,0.0,128,128,16,4,0,1,1,0,0,0.0,0,4.01
1084,2544,,19.0,7,1985,19.0,7,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1085,2545,,10.0,7,1985,13.0,7,1985,5.0,3.0,0.0,0.0,4,4,16,4,0,1,1,0,0,0.0,0,4.01
1086,2546,,31.0,5,1985,5.0,6,1985,5.0,3.0,1.0,,6,6,17,4,1,1,1,0,0,0.0,0,4.01
1087,2547,,30.0,4,1985,30.0,4,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1088,2548,,25.0,3,1985,25.0,3,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1089,2549,,25.0,3,1985,25.0,3,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1090,2550,,22.0,3,1985,27.0,3,1985,7.0,3.0,0.0,0.0,6,6,16,4,1,1,1,0,0,0.0,0,4.01
1091,2551,,19.0,3,1985,19.0,3,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1092,2552,,15.0,3,1985,15.0,3,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1093,2553,,21.0,2,1985,21.0,2,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1094,2554,,20.0,2,1985,20.0,2,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1095,2555,,20.0,2,1985,20.0,2,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1096,2557,,23.0,9,1985,3.0,1,1986,5.0,3.0,0.0,0.0,103,103,16,4,0,1,1,0,0,0.0,0,4.01
1097,2558,,7.0,9,1985,7.0,9,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1098,2559,,29.0,9,1985,29.0,9,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,2,0,0,0.0,0,4.01
1099,2560,,18.0,10,1985,18.0,10,1985,5.0,3.0,0.0,0.0,1,1,7,3,1,1,1,0,0,0.0,0,4.01
1100,2561,,10.0,10,1985,10.0,10,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1101,2563,,1.0,10,1985,1.0,10,1985,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1102,2565,,26.0,8,1986,26.0,8,1986,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1103,2566,,27.0,8,1986,27.0,8,1986,5.0,3.0,0.0,0.0,1,1,1,2,1,1,1,0,0,0.0,0,4.01
1104,2567,,16.0,8,1986,16.0,8,1986,7.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1105,2568,,29.0,7,1986,29.0,7,1986,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1106,2570,,19.0,5,1986,19.0,5,1986,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1107,2571,,19.0,5,1986,19.0,5,1986,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01
1108,2572,,26.0,4,1986,15.0,6,1986,6.0,1.0,0.0,0.0,51,51,14,4,0,1,1,0,0,0.0,0,4.01
1109,2573,,16.0,4,1986,16.0,4,1986,5.0,3.0,0.0,0.0,1,1,17,4,1,1,1,0,0,0.0,0,4.01
1110,2574,,6.0,4,1986,1.0,5,1986,5.0,3.0,0.0,0.0,26,26,16,4,0,1,1,0,0,0.0,0,4.01
1111,2575,,2.0,3,1986,2.0,3,1986,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1112,2578,,13.0,1,1986,14.0,1,1986,5.0,3.0,0.0,0.0,2,2,16,4,1,1,1,0,0,0.0,0,4.01
1113,2579,,28.0,5,1986,28.0,5,1986,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
1114,2580,,6.0,1,1986,19.0,5,1986,5.0,3.0,0.0,0.0,134,134,16,4,0,1,1,0,0,0.0,0,4.01
1115,2583,,12.0,12,1985,17.0,1,1986,6.0,1.0,2.0,,37,37,17,4,1,1,1,0,0,0.0,0,4.01
1116,2584,,17.0,12,1985,7.0,3,1986,5.0,3.0,0.0,0.0,81,81,16,4,0,1,1,0,0,0.0,0,4.01
1117,2585,,20.0,11,1985,20.0,1,1986,5.0,3.0,0.0,0.0,62,62,16,4,0,1,1,0,0,0.0,0,4.01
