,DispNum3,DispNum4_A,StDay_A,StMon_A,StYear_A,EndDay_A,EndMon_A,EndYear_A,Outcome,Settle,Fatality_A,FatalPre,MaxDur,MinDur,HiAct_A,HostLev_A,Recip,NumA,NumB,Link1,Link2,Link3,Ongo2010,Version_A,DispNum4_B,StAbb,ccode,StDay_B,StMon_B,StYear_B,EndDay_B,EndMon_B,EndYear_B,SideA,RevState,RevType1,RevType2,Fatality_B,FataPre,HiAct_B,HostLev_B,Orig,Version_B,Stalemate
562,611,-9.0,23.0,2,1964,30.0,4,1975,2.0,2.0,6.0,-9.0,4085,4085,20,5,1,8,3,0,0,0.0,0,4.01,-9.0,THI,800,21.0,9,1967,28.0,1,1973,1,0,0,-9.0,6.0,-9.0,20,5,0,4.01,0
563,611,-9.0,23.0,2,1964,30.0,4,1975,2.0,2.0,6.0,-9.0,4085,4085,20,5,1,8,3,0,0,0.0,0,4.01,-9.0,PHI,840,1.0,10,1966,28.0,1,1973,1,0,0,-9.0,6.0,-9.0,20,5,0,4.01,0
564,611,-9.0,23.0,2,1964,30.0,4,1975,2.0,2.0,6.0,-9.0,4085,4085,20,5,1,8,3,0,0,0.0,0,4.01,-9.0,CAM,811,13.0,3,1970,17.0,4,1975,1,0,0,-9.0,6.0,-9.0,20,5,0,4.01,0
565,611,-9.0,23.0,2,1964,30.0,4,1975,2.0,2.0,6.0,-9.0,4085,4085,20,5,1,8,3,0,0,0.0,0,4.01,-9.0,DRV,816,23.0,2,1964,30.0,4,1975,0,1,3,-9.0,6.0,-9.0,20,5,1,4.01,0
566,612,-9.0,27.0,2,1921,-9.0,5,1921,6.0,1.0,0.0,0.0,94,64,7,3,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,27.0,2,1921,-9.0,5,1921,1,1,1,-9.0,0.0,0.0,7,3,1,4.01,0
567,612,-9.0,27.0,2,1921,-9.0,5,1921,6.0,1.0,0.0,0.0,94,64,7,3,1,1,1,0,0,0.0,0,4.01,-9.0,TUR,640,27.0,2,1921,-9.0,5,1921,0,0,0,-9.0,0.0,0.0,7,3,1,4.01,0
568,613,-9.0,23.0,11,1940,22.0,1,1941,1.0,2.0,6.0,-9.0,61,61,20,5,1,1,1,0,0,0.0,0,4.01,-9.0,THI,800,23.0,11,1940,22.0,1,1941,1,1,1,-9.0,5.0,-9.0,20,5,1,4.01,0
569,613,-9.0,23.0,11,1940,22.0,1,1941,1.0,2.0,6.0,-9.0,61,61,20,5,1,1,1,0,0,0.0,0,4.01,-9.0,FRN,220,23.0,11,1940,22.0,1,1941,0,0,0,-9.0,5.0,-9.0,20,5,1,4.01,0
570,617,-9.0,4.0,2,1942,4.0,2,1942,4.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,-9.0,EGY,651,4.0,2,1942,4.0,2,1942,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
571,617,-9.0,4.0,2,1942,4.0,2,1942,4.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,-9.0,UKG,200,4.0,2,1942,4.0,2,1942,1,1,3,-9.0,0.0,0.0,7,3,1,4.01,0
572,619,-9.0,15.0,11,1975,1.0,6,1976,1.0,1.0,0.0,0.0,200,200,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,UKG,200,15.0,11,1975,1.0,6,1976,0,0,0,-9.0,0.0,0.0,16,4,1,4.01,0
573,619,-9.0,15.0,11,1975,1.0,6,1976,1.0,1.0,0.0,0.0,200,200,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,ICE,395,15.0,11,1975,1.0,6,1976,1,1,2,-9.0,0.0,0.0,16,4,1,4.01,0
574,625,-9.0,29.0,7,1922,29.0,7,1922,4.0,3.0,0.0,0.0,1,1,1,2,0,2,1,0,0,0.0,0,4.01,-9.0,GRC,350,29.0,7,1922,29.0,7,1922,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
575,625,-9.0,29.0,7,1922,29.0,7,1922,4.0,3.0,0.0,0.0,1,1,1,2,0,2,1,0,0,0.0,0,4.01,-9.0,UKG,200,29.0,7,1922,29.0,7,1922,1,1,2,-9.0,0.0,0.0,1,2,1,4.01,0
576,625,-9.0,29.0,7,1922,29.0,7,1922,4.0,3.0,0.0,0.0,1,1,1,2,0,2,1,0,0,0.0,0,4.01,-9.0,FRN,220,29.0,7,1922,29.0,7,1922,1,1,2,-9.0,0.0,0.0,1,2,1,4.01,0
577,634,-9.0,1.0,10,1949,24.0,1,1950,7.0,3.0,0.0,0.0,116,116,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USA,2,1.0,10,1949,24.0,1,1950,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
578,634,-9.0,1.0,10,1949,24.0,1,1950,7.0,3.0,0.0,0.0,116,116,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,1.0,10,1949,24.0,1,1950,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
579,1021,-9.0,15.0,4,1960,15.0,8,1962,4.0,1.0,2.0,-9.0,853,853,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,NTH,210,15.0,4,1960,15.0,8,1962,0,0,0,-9.0,1.0,-9.0,16,4,1,4.01,0
580,1021,-9.0,15.0,4,1960,15.0,8,1962,4.0,1.0,2.0,-9.0,853,853,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,INS,850,15.0,4,1960,15.0,8,1962,1,1,1,-9.0,1.0,-9.0,16,4,1,4.01,0
581,1022,-9.0,18.0,12,1961,17.0,8,1962,1.0,1.0,-9.0,-9.0,243,243,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,INS,850,18.0,12,1961,17.0,8,1962,1,1,1,-9.0,-9.0,-9.0,17,4,1,4.01,0
582,1022,-9.0,18.0,12,1961,17.0,8,1962,1.0,1.0,-9.0,-9.0,243,243,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,NTH,210,18.0,12,1961,17.0,8,1962,0,0,0,-9.0,-9.0,-9.0,17,4,1,4.01,0
583,1027,-9.0,15.0,6,1931,12.0,6,1935,1.0,1.0,6.0,-9.0,1459,1459,20,5,1,1,1,0,0,0.0,0,4.01,-9.0,BOL,145,15.0,6,1931,12.0,6,1935,0,1,1,-9.0,6.0,-9.0,20,5,1,4.01,0
584,1027,-9.0,15.0,6,1931,12.0,6,1935,1.0,1.0,6.0,-9.0,1459,1459,20,5,1,1,1,0,0,0.0,0,4.01,-9.0,PAR,150,15.0,6,1931,12.0,6,1935,1,1,1,-9.0,6.0,-9.0,20,5,1,4.01,0
585,1029,-9.0,-9.0,6,1938,21.0,7,1938,6.0,1.0,0.0,0.0,51,22,7,3,1,1,1,0,0,0.0,0,4.01,-9.0,PAR,150,-9.0,6,1938,21.0,7,1938,0,0,0,-9.0,0.0,0.0,1,2,1,4.01,0
586,1029,-9.0,-9.0,6,1938,21.0,7,1938,6.0,1.0,0.0,0.0,51,22,7,3,1,1,1,0,0,0.0,0,4.01,-9.0,BOL,145,-9.0,6,1938,21.0,7,1938,1,1,1,-9.0,0.0,0.0,7,3,1,4.01,0
587,1035,-9.0,16.0,12,1966,10.0,6,1967,2.0,2.0,6.0,-9.0,177,177,20,5,1,6,1,0,0,0.0,0,4.01,-9.0,KUW,690,17.0,5,1967,10.0,6,1967,1,0,0,-9.0,-9.0,-9.0,10,3,0,4.01,0
588,1035,-9.0,16.0,12,1966,10.0,6,1967,2.0,2.0,6.0,-9.0,177,177,20,5,1,6,1,0,0,0.0,0,4.01,-9.0,SAU,670,17.0,5,1967,10.0,6,1967,1,0,0,-9.0,-9.0,-9.0,16,4,0,4.01,0
589,1035,-9.0,16.0,12,1966,10.0,6,1967,2.0,2.0,6.0,-9.0,177,177,20,5,1,6,1,0,0,0.0,0,4.01,-9.0,IRQ,645,17.0,5,1967,10.0,6,1967,1,0,0,-9.0,-9.0,-9.0,16,4,0,4.01,0
590,1035,-9.0,16.0,12,1966,10.0,6,1967,2.0,2.0,6.0,-9.0,177,177,20,5,1,6,1,0,0,0.0,0,4.01,-9.0,EGY,651,14.0,5,1967,10.0,6,1967,1,1,1,-9.0,6.0,-9.0,20,5,0,4.01,0
591,1035,-9.0,16.0,12,1966,10.0,6,1967,2.0,2.0,6.0,-9.0,177,177,20,5,1,6,1,0,0,0.0,0,4.01,-9.0,SYR,652,16.0,12,1966,10.0,6,1967,1,1,1,-9.0,6.0,-9.0,20,5,1,4.01,0
592,1035,-9.0,16.0,12,1966,10.0,6,1967,2.0,2.0,6.0,-9.0,177,177,20,5,1,6,1,0,0,0.0,0,4.01,-9.0,JOR,663,17.0,5,1967,10.0,6,1967,1,1,1,-9.0,6.0,-9.0,20,5,0,4.01,0
593,1035,-9.0,16.0,12,1966,10.0,6,1967,2.0,2.0,6.0,-9.0,177,177,20,5,1,6,1,0,0,0.0,0,4.01,-9.0,ISR,666,16.0,12,1966,10.0,6,1967,0,0,0,-9.0,6.0,-9.0,20,5,1,4.01,0
594,1058,-9.0,-9.0,9,1943,-9.0,9,1943,7.0,3.0,0.0,0.0,30,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,ITA,325,-9.0,9,1943,-9.0,9,1943,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
595,1058,-9.0,-9.0,9,1943,-9.0,9,1943,7.0,3.0,0.0,0.0,30,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,THI,800,-9.0,9,1943,-9.0,9,1943,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
596,1063,-9.0,-9.0,8,1908,23.0,12,1908,4.0,2.0,0.0,0.0,145,115,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,NTH,210,-9.0,8,1908,23.0,12,1908,1,0,0,-9.0,0.0,0.0,13,4,1,4.01,0
597,1063,-9.0,-9.0,8,1908,23.0,12,1908,4.0,2.0,0.0,0.0,145,115,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,VEN,101,-9.0,8,1908,23.0,12,1908,0,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
598,1066,-9.0,17.0,12,1941,17.0,12,1941,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,POR,235,17.0,12,1941,17.0,12,1941,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
599,1066,-9.0,17.0,12,1941,17.0,12,1941,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,AUL,900,17.0,12,1941,17.0,12,1941,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
600,1068,-9.0,15.0,8,1970,14.0,10,1970,7.0,3.0,0.0,0.0,61,61,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,ALG,615,15.0,8,1970,14.0,10,1970,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
601,1068,-9.0,15.0,8,1970,14.0,10,1970,7.0,3.0,0.0,0.0,61,61,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,ISR,666,15.0,8,1970,14.0,10,1970,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
602,1069,-9.0,23.0,7,1968,1.0,9,1968,7.0,1.0,0.0,0.0,41,41,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,ISR,666,23.0,7,1968,1.0,9,1968,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
603,1069,-9.0,23.0,7,1968,1.0,9,1968,7.0,1.0,0.0,0.0,41,41,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,ALG,615,23.0,7,1968,1.0,9,1968,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
604,1074,-9.0,17.0,8,1961,19.0,12,1961,2.0,2.0,2.0,-9.0,125,125,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,IND,750,17.0,8,1961,19.0,12,1961,1,1,1,-9.0,1.0,-9.0,17,4,1,4.01,0
605,1074,-9.0,17.0,8,1961,19.0,12,1961,2.0,2.0,2.0,-9.0,125,125,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,POR,235,17.0,8,1961,19.0,12,1961,0,0,0,-9.0,1.0,-9.0,17,4,1,4.01,0
606,1077,-9.0,22.0,9,1947,10.0,11,1947,1.0,2.0,0.0,0.0,50,50,7,3,1,1,1,0,0,0.0,0,4.01,-9.0,PAK,770,22.0,9,1947,10.0,11,1947,0,0,0,-9.0,0.0,0.0,1,2,1,4.01,0
607,1077,-9.0,22.0,9,1947,10.0,11,1947,1.0,2.0,0.0,0.0,50,50,7,3,1,1,1,0,0,0.0,0,4.01,-9.0,IND,750,22.0,9,1947,10.0,11,1947,1,0,0,-9.0,0.0,0.0,7,3,1,4.01,0
608,1086,-9.0,9.0,5,1909,23.0,3,1910,1.0,2.0,6.0,-9.0,319,319,20,5,1,1,1,0,0,0.0,0,4.01,-9.0,MOR,600,9.0,5,1909,23.0,3,1910,0,0,0,-9.0,6.0,-9.0,20,5,1,4.01,0
609,1086,-9.0,9.0,5,1909,23.0,3,1910,1.0,2.0,6.0,-9.0,319,319,20,5,1,1,1,0,0,0.0,0,4.01,-9.0,SPN,230,9.0,5,1909,23.0,3,1910,1,1,2,-9.0,6.0,-9.0,20,5,1,4.01,0
610,1087,-9.0,23.0,5,1911,30.0,12,1911,1.0,2.0,-9.0,-9.0,222,222,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,SPN,230,23.0,5,1911,30.0,12,1911,1,1,1,-9.0,-9.0,-9.0,14,4,1,4.01,0
611,1087,-9.0,23.0,5,1911,30.0,12,1911,1.0,2.0,-9.0,-9.0,222,222,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,MOR,600,23.0,5,1911,30.0,12,1911,0,0,0,-9.0,-9.0,-9.0,16,4,1,4.01,0
612,1093,-9.0,-9.0,5,1900,6.0,4,1902,6.0,1.0,-9.0,-9.0,706,676,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,ARG,160,-9.0,5,1900,6.0,4,1902,1,1,1,-9.0,-9.0,-9.0,14,4,1,4.01,0
613,1093,-9.0,-9.0,5,1900,6.0,4,1902,6.0,1.0,-9.0,-9.0,706,676,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,CHL,155,-9.0,5,1900,6.0,4,1902,0,1,1,-9.0,-9.0,-9.0,17,4,1,4.01,0
614,1094,-9.0,-9.0,11,1907,-9.0,11,1907,7.0,-9.0,0.0,0.0,30,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,URU,165,-9.0,11,1907,-9.0,11,1907,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
615,1094,-9.0,-9.0,11,1907,-9.0,11,1907,7.0,-9.0,0.0,0.0,30,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,ARG,160,-9.0,11,1907,-9.0,11,1907,1,1,1,-9.0,0.0,0.0,15,4,1,4.01,0
616,1095,-9.0,-9.0,1,1912,18.0,2,1912,3.0,1.0,0.0,0.0,49,19,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,ARG,160,-9.0,1,1912,18.0,2,1912,0,0,0,-9.0,0.0,0.0,7,3,1,4.01,0
617,1095,-9.0,-9.0,1,1912,18.0,2,1912,3.0,1.0,0.0,0.0,49,19,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,PAR,150,-9.0,1,1912,18.0,2,1912,1,0,0,-9.0,0.0,0.0,16,4,1,4.01,0
618,1097,-9.0,-9.0,7,1952,-9.0,9,1952,3.0,3.0,0.0,0.0,92,33,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,CHL,155,-9.0,7,1952,-9.0,9,1952,0,1,1,-9.0,0.0,0.0,0,1,1,4.01,0
619,1097,-9.0,-9.0,7,1952,-9.0,9,1952,3.0,3.0,0.0,0.0,92,33,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,ARG,160,-9.0,7,1952,-9.0,9,1952,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
620,1098,-9.0,4.0,8,1955,-9.0,9,1955,3.0,3.0,0.0,0.0,58,29,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,CHL,155,4.0,8,1955,-9.0,9,1955,0,1,1,-9.0,0.0,0.0,0,1,1,4.01,0
621,1098,-9.0,4.0,8,1955,-9.0,9,1955,3.0,3.0,0.0,0.0,58,29,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,ARG,160,4.0,8,1955,-9.0,9,1955,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
622,1106,-9.0,-9.0,11,1975,11.0,3,1976,3.0,1.0,-9.0,-9.0,132,103,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,YPR,680,-9.0,11,1975,11.0,3,1976,1,1,3,-9.0,-9.0,-9.0,17,4,1,4.01,0
623,1106,-9.0,-9.0,11,1975,11.0,3,1976,3.0,1.0,-9.0,-9.0,132,103,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,OMA,698,-9.0,11,1975,11.0,3,1976,0,0,0,-9.0,-9.0,-9.0,17,4,1,4.01,0
624,1107,-9.0,25.0,10,1971,28.0,10,1972,6.0,1.0,-9.0,-9.0,370,370,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,YAR,678,25.0,10,1971,28.0,10,1972,1,0,0,-9.0,-9.0,-9.0,16,4,1,4.01,0
625,1107,-9.0,25.0,10,1971,28.0,10,1972,6.0,1.0,-9.0,-9.0,370,370,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,YPR,680,25.0,10,1971,28.0,10,1972,0,0,0,-9.0,-9.0,-9.0,16,4,1,4.01,0
626,1119,-9.0,1.0,1,1973,2.0,1,1974,6.0,1.0,-9.0,-9.0,367,367,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,MOR,600,1.0,1,1973,2.0,1,1974,1,1,2,-9.0,-9.0,-9.0,15,4,1,4.01,0
627,1119,-9.0,1.0,1,1973,2.0,1,1974,6.0,1.0,-9.0,-9.0,367,367,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,SPN,230,1.0,1,1973,2.0,1,1974,0,1,2,-9.0,-9.0,-9.0,17,4,1,4.01,0
628,1120,-9.0,-9.0,2,1901,17.0,6,1901,6.0,1.0,0.0,0.0,137,110,8,3,1,1,1,0,0,0.0,0,4.01,-9.0,HAI,41,-9.0,2,1901,17.0,6,1901,1,1,1,-9.0,0.0,0.0,7,3,1,4.01,0
629,1120,-9.0,-9.0,2,1901,17.0,6,1901,6.0,1.0,0.0,0.0,137,110,8,3,1,1,1,0,0,0.0,0,4.01,-9.0,DOM,42,-9.0,2,1901,17.0,6,1901,0,0,0,-9.0,0.0,0.0,8,3,1,4.01,0
630,1128,-9.0,30.0,12,1931,1.0,4,1932,2.0,2.0,-9.0,-9.0,94,94,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,YAR,678,30.0,12,1931,1.0,4,1932,1,1,1,-9.0,-9.0,-9.0,7,3,1,4.01,0
631,1128,-9.0,30.0,12,1931,1.0,4,1932,2.0,2.0,-9.0,-9.0,94,94,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,SAU,670,30.0,12,1931,1.0,4,1932,0,1,1,-9.0,-9.0,-9.0,16,4,1,4.01,0
632,1130,-9.0,1.0,10,1921,30.0,10,1921,1.0,2.0,-9.0,-9.0,30,30,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,IRN,630,1.0,10,1921,30.0,10,1921,1,1,1,-9.0,-9.0,-9.0,17,4,1,4.01,0
633,1130,-9.0,1.0,10,1921,30.0,10,1921,1.0,2.0,-9.0,-9.0,30,30,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,1.0,10,1921,30.0,10,1921,0,0,0,-9.0,-9.0,-9.0,17,4,1,4.01,0
634,1131,-9.0,15.0,11,1914,20.0,3,1917,3.0,3.0,-9.0,-9.0,857,857,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,TUR,640,15.0,11,1914,20.0,3,1917,1,1,2,-9.0,-9.0,-9.0,14,4,1,4.01,0
635,1131,-9.0,15.0,11,1914,20.0,3,1917,3.0,3.0,-9.0,-9.0,857,857,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,IRN,630,15.0,11,1914,20.0,3,1917,0,0,0,-9.0,-9.0,-9.0,17,4,1,4.01,0
636,1134,-9.0,13.0,8,1974,13.0,3,1975,6.0,3.0,3.0,-9.0,213,213,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,IRN,630,13.0,8,1974,13.0,3,1975,0,1,2,-9.0,2.0,-9.0,17,4,1,4.01,0
637,1134,-9.0,13.0,8,1974,13.0,3,1975,6.0,3.0,3.0,-9.0,213,213,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,IRQ,645,13.0,8,1974,13.0,3,1975,1,1,2,-9.0,2.0,-9.0,17,4,1,4.01,0
638,1139,-9.0,1.0,9,1932,25.0,5,1933,6.0,1.0,3.0,-9.0,267,267,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,PER,135,1.0,9,1932,25.0,5,1933,1,1,1,-9.0,2.0,-9.0,14,4,1,4.01,0
639,1139,-9.0,1.0,9,1932,25.0,5,1933,6.0,1.0,3.0,-9.0,267,267,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,COL,100,1.0,9,1932,25.0,5,1933,0,0,0,-9.0,2.0,-9.0,17,4,1,4.01,0
640,1141,-9.0,-9.0,2,1934,19.0,5,1934,2.0,1.0,0.0,0.0,108,81,8,3,1,1,1,0,0,0.0,0,4.01,-9.0,PER,135,-9.0,2,1934,19.0,5,1934,1,1,1,-9.0,0.0,0.0,7,3,1,4.01,0
641,1141,-9.0,-9.0,2,1934,19.0,5,1934,2.0,1.0,0.0,0.0,108,81,8,3,1,1,1,0,0,0.0,0,4.01,-9.0,COL,100,-9.0,2,1934,19.0,5,1934,0,0,0,-9.0,0.0,0.0,8,3,1,4.01,0
642,1142,-9.0,5.0,12,1917,26.0,12,1917,1.0,2.0,0.0,0.0,22,22,16,4,0,1,1,0,0,0.0,0,4.01,-9.0,USR,365,5.0,12,1917,26.0,12,1917,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
643,1142,-9.0,5.0,12,1917,26.0,12,1917,1.0,2.0,0.0,0.0,22,22,16,4,0,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,5.0,12,1917,26.0,12,1917,1,1,2,-9.0,0.0,0.0,16,4,1,4.01,0
644,1143,-9.0,15.0,12,1919,-9.0,2,1921,1.0,2.0,0.0,0.0,442,415,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,15.0,12,1919,-9.0,2,1921,0,0,0,-9.0,0.0,0.0,7,3,1,4.01,0
645,1143,-9.0,15.0,12,1919,-9.0,2,1921,1.0,2.0,0.0,0.0,442,415,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,15.0,12,1919,-9.0,2,1921,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
646,1147,-9.0,-9.0,2,1910,-9.0,12,1910,4.0,3.0,0.0,0.0,334,277,13,4,1,1,1,0,0,0.0,0,4.01,-9.0,ECU,130,-9.0,2,1910,-9.0,12,1910,0,1,1,-9.0,0.0,0.0,7,3,1,4.01,0
647,1147,-9.0,-9.0,2,1910,-9.0,12,1910,4.0,3.0,0.0,0.0,334,277,13,4,1,1,1,0,0,0.0,0,4.01,-9.0,PER,135,-9.0,2,1910,-9.0,12,1910,1,1,1,-9.0,0.0,0.0,13,4,1,4.01,0
648,1148,-9.0,22.0,4,1912,-9.0,3,1913,4.0,3.0,0.0,0.0,344,314,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,ECU,130,22.0,4,1912,-9.0,3,1913,0,1,1,-9.0,0.0,0.0,0,1,1,4.01,0
649,1148,-9.0,22.0,4,1912,-9.0,3,1913,4.0,3.0,0.0,0.0,344,314,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,PER,135,22.0,4,1912,-9.0,3,1913,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
650,1152,-9.0,-9.0,12,1934,-9.0,10,1936,1.0,2.0,0.0,0.0,701,641,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,PER,135,-9.0,12,1934,-9.0,10,1936,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
651,1152,-9.0,-9.0,12,1934,-9.0,10,1936,1.0,2.0,0.0,0.0,701,641,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,ECU,130,-9.0,12,1934,-9.0,10,1936,0,1,1,-9.0,0.0,0.0,16,4,1,4.01,0
652,1154,-9.0,1.0,6,1939,11.0,2,1942,1.0,2.0,5.0,-9.0,987,987,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,PER,135,1.0,6,1939,11.0,2,1942,1,0,0,-9.0,3.0,-9.0,15,4,1,4.01,0
653,1154,-9.0,1.0,6,1939,11.0,2,1942,1.0,2.0,5.0,-9.0,987,987,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,ECU,130,1.0,6,1939,11.0,2,1942,0,1,1,-9.0,4.0,-9.0,17,4,1,4.01,0
654,1158,-9.0,11.0,1,1971,16.0,1,1971,7.0,1.0,0.0,0.0,6,6,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USA,2,11.0,1,1971,16.0,1,1971,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
655,1158,-9.0,11.0,1,1971,16.0,1,1971,7.0,1.0,0.0,0.0,6,6,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,ECU,130,11.0,1,1971,16.0,1,1971,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
656,1161,-9.0,18.0,1,1911,19.0,7,1911,6.0,1.0,1.0,-9.0,183,183,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,COL,100,18.0,1,1911,19.0,7,1911,1,1,1,-9.0,1.0,-9.0,14,4,1,4.01,0
657,1161,-9.0,18.0,1,1911,19.0,7,1911,6.0,1.0,1.0,-9.0,183,183,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,PER,135,18.0,1,1911,19.0,7,1911,0,1,1,-9.0,1.0,-9.0,17,4,1,4.01,0
658,1162,-9.0,-9.0,4,1913,-9.0,5,1913,1.0,2.0,-9.0,-9.0,61,2,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,PER,135,-9.0,4,1913,-9.0,5,1913,0,1,1,-9.0,-9.0,-9.0,17,4,1,4.01,0
659,1162,-9.0,-9.0,4,1913,-9.0,5,1913,1.0,2.0,-9.0,-9.0,61,2,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,COL,100,-9.0,4,1913,-9.0,5,1913,1,1,1,-9.0,-9.0,-9.0,17,4,1,4.01,0
660,1163,-9.0,21.0,10,1902,12.0,7,1904,6.0,1.0,2.0,-9.0,631,631,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,PER,135,21.0,10,1902,12.0,7,1904,1,0,0,-9.0,1.0,-9.0,17,4,1,4.01,0
661,1163,-9.0,21.0,10,1902,12.0,7,1904,6.0,1.0,2.0,-9.0,631,631,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,BRA,140,21.0,10,1902,12.0,7,1904,0,1,1,-9.0,1.0,-9.0,17,4,1,4.01,0
662,1166,-9.0,14.0,10,1966,14.0,4,1967,6.0,1.0,0.0,0.0,183,183,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,GUY,110,14.0,10,1966,14.0,4,1967,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
663,1166,-9.0,14.0,10,1966,14.0,4,1967,6.0,1.0,0.0,0.0,183,183,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,VEN,101,14.0,10,1966,14.0,4,1967,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
